OBJECTID,ID,LinkID,Width,Center_X,Center_Y,Start_X,Start_Y,End_X,End_Y,NEAR_FID,NEAR_DIST,NEAR_ANGLE
226,55162,55162,7.2,570619.6508,4492180.954,570290.7968,4492405.027,570948.5047,4491956.881,2,28359.62153,55.18020465
227,55163,55163,7.2,571340.6099,4492250.393,570948.5047,4491956.881,571729.1954,4492548.282,2,27430.0129,55.81358489
228,55164,55164,7.2,570751.8755,4493232.115,570442.5866,4493458.976,571061.1643,4493005.254,2,27438.68447,53.74022052
229,55165,55165,28.8,570610.8726,4493674.819,570442.5866,4493458.976,570806.344,4493867.179,2,26899.64675,52.60742477
230,55167,55167,7.2,570534.6488,4493995.332,570313.3198,4494108.404,570780.0923,4493949.19,2,26850.52401,52.4566442
231,55168,55168,7.2,570819.7472,4493939.465,570780.0923,4493949.19,570859.402,4493929.74,2,26817.72209,52.61631818
232,55169,55169,28.8,570904.5043,4494044.41,570859.402,4493929.74,570915.0322,4494166.506,2,26596.00115,52.40185842
233,55170,55170,7.2,571050.9247,4494173.748,570915.0322,4494166.506,571164.9727,4494099.395,2,26497.56011,52.87043116
234,55171,55171,21.6,570816.5497,4494759.232,570915.0322,4494166.506,570877.2234,4495347.331,2,25694.44968,50.72830924
235,55172,55172,7.2,571503.4482,4493855.748,571164.9727,4494099.395,571841.9237,4493612.102,2,26490.57869,54.25237971
236,55173,55173,7.2,568986.6501,4495282.447,569139.0247,4495610.189,568770.7744,4494992.1,2,26634.18786,47.47388337
237,55174,55174,7.2,568963.4865,4495210.382,568789.2953,4494983.945,569103.0299,4495459.21,2,26769.89111,47.63552725
238,55175,55175,14.4,568892.0495,4494888.557,568848.8782,4494881.586,568934.6919,4494898.255,2,27298.97774,48.16783077
239,55176,55176,3.6,568862.9535,4494917.432,568848.8782,4494881.586,568877.1537,4494953.229,2,27296.50741,48.00088138
240,55177,55177,7.2,569275.086,4494805.04,569032.0998,4494969.428,569529.1534,4494657.442,2,27088.65546,49.44450595
241,55178,55178,14.4,569292.7926,4495305.438,569032.0998,4494969.428,569515.4957,4495667.314,2,26338.70513,47.99344046
242,55179,55179,3.6,568923.5001,4495261.517,569139.0247,4495610.189,568585.4167,4495108.397,2,26634.18786,47.47388337
243,55180,55180,7.2,569193.114,4495739.301,569247.2032,4495868.412,569139.0247,4495610.189,2,26370.93513,47.26787849
244,55182,55182,14.4,570117.4294,4495201.009,569529.1534,4494657.442,570858.3831,4495486.696,2,25598.69215,50.49821155
245,55183,55183,7.2,569921.2366,4494382.923,569529.1534,4494657.442,570313.3198,4494108.404,2,27012.75696,51.46580528
246,55184,55184,7.2,568973.6923,4497861.896,568802.8552,4497974.657,569142.9688,4497735.689,2,25106.06766,44.20001578
247,55185,55185,7.2,568795.247,4498019.498,568802.8552,4497974.657,568825.5115,4498058.127,2,25112.94032,43.16761763
248,55186,55186,10.8,569031.9549,4497918.798,569233.9673,4497773.281,568825.5115,4498058.127,2,25014.64894,44.28359848
249,55187,55187,10.8,569466.955,4497521.321,569365.4241,4497608.095,569554.3606,4497420.469,2,25026.01568,45.11021649
250,55188,55188,14.4,569385.4004,4497629.208,569380.9224,4497633.218,569389.8784,4497625.197,2,25007.3497,44.77590653
251,55189,55189,3.6,569474.1673,4497568.652,569569.2791,4497534.731,569389.8784,4497625.197,2,24944.44581,45.21365485
252,55190,55190,10.8,569466.867,4497553.771,569538.6055,4497477.161,569389.8784,4497625.197,2,25003.05698,45.06315171
253,55191,55191,7.2,569544.6519,4497459.178,569475.566,4497416.292,569613.7377,4497502.065,2,24936.37058,45.33903086
254,55193,55193,7.2,569591.5084,4497518.398,569613.7377,4497502.065,569569.2791,4497534.731,2,24936.37058,45.33903086
255,55194,55194,7.2,569861.7518,4497078.944,570289.553,4497047.043,569583.915,4496738.234,2,24797.90481,47.18898885
256,55195,55195,3.6,569653.0403,4497085.469,569554.3606,4497420.469,569583.915,4496738.234,2,25036.14884,45.37363436
257,55196,55196,3.6,569767.6862,4497146.15,569675.0628,4496733.869,569538.6055,4497477.161,2,24983.57859,45.71026802
258,55197,55197,7.2,569934.6471,4496981.235,569675.0628,4496733.869,570287.6544,4497024.156,2,24815.98885,47.22168332
259,55198,55198,7.2,569866.0375,4497122.702,569554.3606,4497420.469,570287.6544,4497024.156,2,24815.98885,47.22168332
260,55199,55199,7.2,569851.9538,4497154.026,570289.553,4497047.043,569538.6055,4497477.161,2,24797.90481,47.18898885
261,55200,55200,10.8,570446.5688,4496955.711,570287.6544,4497024.156,570597.9452,4496871.118,2,24719.8039,47.99049398
262,55201,55201,10.8,570463.3101,4496973.191,570629.9757,4496883.19,570289.553,4497047.043,2,24689.40291,48.02697692
263,55202,55202,7.2,569675.5436,4497540.888,569613.7377,4497502.065,569737.3495,4497579.71,2,24794.27721,45.41608464
264,55203,55203,14.4,569864.9074,4497655.565,569737.3495,4497579.71,569992.4652,4497731.419,2,24507.26282,45.59191174
265,55204,55204,21.6,570870.5813,4495417.366,570877.2234,4495347.331,570858.3831,4495486.696,2,25598.69215,50.49821155
266,55205,55205,14.4,570920.9045,4495643.242,570858.3831,4495486.696,571027.0651,4495782.157,2,25263.48036,50.36715371
267,55206,55206,21.6,571155.9157,4495552.104,570858.3831,4495486.696,571449.3022,4495634.885,2,25111.06935,51.323513
268,55207,55207,14.4,571115.0188,4496049.035,571027.0651,4495782.157,571254.0946,4496291.216,2,24727.06951,50.01989513
269,55208,55208,14.4,571320.4581,4496300.622,571229.7017,4496391.45,571411.2145,4496209.794,2,24666.07614,49.82687881
270,55209,55209,3.6,571149.2998,4496458.027,571075.7822,4496412.959,571229.7017,4496391.45,2,24666.07614,49.82687881
271,55210,55210,14.4,571271.1332,4496340.67,571264.1215,4496321.952,571278.1448,4496359.387,2,24659.39264,49.96094271
272,55211,55211,14.4,571319.776,4496340.858,571383.1468,4496278.354,571256.4052,4496403.363,2,24639.75099,49.85645625
273,55212,55212,21.6,571460.9481,4495637.994,571449.3022,4495634.885,571472.5939,4495641.103,2,25091.66346,51.35616106
274,55213,55213,21.6,571489.0437,4495646.145,571472.5939,4495641.103,571505.4935,4495651.188,2,25063.24901,51.400506
275,55215,55215,21.6,571517.3117,4495653.966,571505.4935,4495651.188,571529.1299,4495656.744,2,25044.16548,51.43483752
276,55217,55217,21.6,571549.3834,4495662.156,571529.1299,4495656.744,571569.6369,4495667.568,2,25010.46191,51.49193594
277,55222,55222,3.6,571469.5886,4495727.947,571525.5424,4495810.02,571449.3022,4495634.885,2,24926.74954,51.20875462
278,55223,55223,7.2,571529.7703,4495827.878,571533.9982,4495845.736,571525.5424,4495810.02,2,24893.61832,51.17242293
279,55224,55224,3.6,571590.5118,4495705.104,571646.6648,4495690.179,571550.2754,4495745.425,2,24944.85203,51.59804822
280,55225,55225,7.2,571546.5196,4495805.699,571550.2754,4495745.425,571554.7892,4495865.586,2,24865.11976,51.18106818
281,55226,55226,3.6,571521.0852,4496068.529,571411.2145,4496209.794,571541.7571,4495892.326,2,24689.11181,50.42070792
282,55227,55227,7.2,571593.1691,4496154.481,571644.5811,4496416.635,571541.7571,4495892.326,2,24381.04913,50.53369146
283,55228,55228,14.4,571493.0302,4496129.817,571411.2145,4496209.794,571574.8458,4496049.84,2,24689.11181,50.42070792
284,55229,55229,14.4,571616.3131,4496008.997,571574.8458,4496049.84,571657.7803,4495968.154,2,24709.19077,50.94947671
285,55230,55230,7.2,571589.8486,4496042.491,571582.7703,4495999.96,571596.9269,4496085.022,2,24667.95828,50.93782456
286,55231,55231,3.6,571636.9193,4495844.599,571657.7803,4495968.154,571582.7703,4495999.96,2,24720.64956,51.21802991
287,55232,55232,10.8,571771.0822,4495856.678,571657.7803,4495968.154,571884.384,4495745.202,2,24720.64956,51.21802991
288,55233,55233,14.4,571290.0775,4496398.689,571278.1448,4496359.387,571302.0101,4496437.992,2,24583.88099,49.88567376
289,55234,55234,3.6,571300.8721,4496479.914,571271.2213,4496508.191,571302.0101,4496437.992,2,24547.57635,49.77687364
290,55235,55235,3.6,571221.6487,4496467.872,571256.4052,4496403.363,571271.2213,4496508.191,2,24550.12952,49.72516132
291,55237,55237,14.4,571314.056,4496469.857,571302.0101,4496437.992,571326.1018,4496501.722,2,24519.63001,49.83277407
292,55238,55238,14.4,571482.1064,4496179.391,571581.066,4496080.429,571383.1468,4496278.354,2,24654.23966,50.26891645
293,55239,55239,14.4,571600.9102,4496062.302,571620.7544,4496044.176,571581.066,4496080.429,2,24681.52133,50.91595448
294,55240,55240,3.6,571720.023,4496088.181,571596.9269,4496085.022,571620.7544,4496044.176,2,24578.40012,51.03350166
295,55241,55241,7.2,571628.7005,4496242.634,571596.9269,4496085.022,571660.474,4496400.247,2,24383.60944,50.58699835
296,55242,55242,3.6,571492.1168,4496233.907,571589.5748,4496295.323,571383.1468,4496278.354,2,24509.69011,50.61467912
297,55243,55243,3.6,571489.3016,4495901.042,571589.5748,4496295.323,571884.384,4495745.202,2,24509.69011,50.61467912
298,55245,55245,14.4,570419.3576,4497331.5,570334.6675,4497079.885,570463.2719,4497595.097,2,24279.0332,46.61078937
299,55246,55246,14.4,570475.504,4497661.044,570463.2719,4497595.097,570487.736,4497726.991,2,24166.48911,46.43812574
300,55247,55247,14.4,570240.7743,4497771.452,569992.4652,4497731.419,570487.736,4497726.991,2,24166.48911,46.43812574
301,55248,55248,7.2,570498.7957,4497990.876,570487.736,4497726.991,570503.3677,4498255.344,2,23775.47326,45.58793897
302,55249,55249,14.4,570699.4147,4497677.34,570487.736,4497726.991,570915.4322,4497651.013,2,23929.54591,47.30558707
303,55250,55250,14.4,571531.0927,4496833.427,571410.2604,4496688.478,571663.1358,4496967.334,2,23946.47034,49.73041753
304,55251,55251,7.2,571543.8218,4496656.146,571410.2604,4496688.478,571680.7488,4496649.225,2,24178.79832,50.24952308
305,55252,55252,14.4,571365.7022,4496596.195,571326.1018,4496501.722,571410.2604,4496688.478,2,24322.69867,49.7005038
306,55253,55253,14.4,571160.1675,4497616.527,570915.4322,4497651.013,571403.4653,4497573.085,2,23659.47146,48.30224992
307,55254,55254,7.2,571420.8815,4497871.124,571403.4653,4497573.085,571437.0737,4498169.222,2,23194.97552,47.38464557
308,55255,55255,14.4,571699.3575,4497532.712,571403.4653,4497573.085,571994.7659,4497488.75,2,23334.41449,49.52416749
309,55256,55256,7.2,572342.0496,4491386.334,572128.4597,4491471.196,572554.1486,4491274.835,2,28054.74619,58.66977225
310,55257,55257,7.2,572176.1723,4491527.757,572128.4597,4491471.196,572201.8225,4491596.907,2,27966.75944,57.71007236
311,55258,55258,7.2,572230.3594,4491675.913,572201.8225,4491596.907,572201.3712,4491739.666,2,27845.42293,57.60086567
312,55259,55259,7.2,572421.5367,4491599.22,572201.8225,4491596.907,572640.9256,4491639.361,2,27698.493,58.43102177
313,55260,55260,7.2,572198.5992,4491801.938,572201.3712,4491739.666,572197.7438,4491860.747,2,27746.27551,57.41190266
314,55261,55261,7.2,571395.1799,4492776.768,571061.1643,4493005.254,571729.1954,4492548.282,2,27429.86536,55.62566184
315,55262,55262,7.2,571939.994,4492200.72,572197.7438,4491860.747,571729.1954,4492548.282,2,27429.69312,55.8980583
316,55263,55263,7.2,571836.3391,4492712.499,571729.1954,4492548.282,571968.4569,4492857.209,2,27040.03793,55.86515692
317,55264,55264,7.2,572620.2661,4491240.01,572554.1486,4491274.835,572686.3836,4491205.185,2,28045.87856,58.97451548
318,55265,55265,7.2,572603.9118,4491369.397,572554.1486,4491274.835,572638.4456,4491468.154,2,27845.79929,58.61110046
319,55266,55266,7.2,573191.3316,4491729.391,572640.9256,4491639.361,573713.554,4491913.658,2,26914.26669,60.07105743
320,55267,55267,7.2,572655.017,4491557.182,572669.1083,4491475.002,572640.9256,4491639.361,2,27698.493,58.43102177
321,55268,55268,7.2,572199.0613,4493111.634,571968.4569,4492857.209,572278.7919,4493436.596,2,26386.41419,55.71696125
322,55269,55269,7.2,572041.332,4493466.719,571841.9237,4493612.102,572278.7919,4493436.596,2,26386.41419,55.71696125
323,55270,55270,7.2,572320.3594,4493435.223,572278.7919,4493436.596,572361.9269,4493433.85,2,26341.94802,55.86973472
324,55271,55271,7.2,572462.2609,4494012.115,572278.7919,4493436.596,572762.4024,4494551.888,2,25193.51565,55.19699053
325,55272,55272,7.2,572469.9149,4493443.127,572361.9269,4493433.85,572577.8626,4493455.822,2,26203.13277,56.23362261
326,55273,55273,7.2,572734.7068,4493470.715,572577.8626,4493455.822,572890.5303,4493495.175,2,25997.72451,56.75826509
327,55274,55274,7.2,573312.5369,4493169.894,573593.7962,4492803.142,572890.5303,4493495.175,2,25996.21178,56.78700392
328,55276,55276,7.2,572745.6954,4494799.036,572762.4024,4494551.888,572720.6891,4495045.494,2,24814.02609,54.46736893
329,55277,55277,7.2,573700.9321,4492969.959,573593.7962,4492803.142,573700.382,4493168.655,2,25841.06852,58.65728021
330,55279,55279,7.2,574078.8142,4491670.004,573830.9075,4491808.135,574305.5872,4491498.125,2,26937.62334,60.82517948
331,55280,55280,7.2,574146.573,4491337.312,573977.0789,4491187.349,574305.5872,4491498.125,2,26988.62221,61.6006253
332,55281,55281,7.2,574351.4884,4491563.864,574305.5872,4491498.125,574373.073,4491640.785,2,26831.03483,61.58250172
333,55282,55282,7.2,573863.9571,4492024.504,573821.9048,4491965.02,573888.1707,4492094.564,2,26670.43506,60.2022584
334,55283,55283,7.2,573840.324,4492482.83,573888.1707,4492094.564,573593.7962,4492803.142,2,26208.87141,58.87390797
335,55284,55284,7.2,573954.2649,4492073.427,573888.1707,4492094.564,574019.9729,4492051.354,2,26642.77994,60.49440399
336,55285,55285,10.8,574412.2355,4491997.531,574337.2502,4491939.39,574496.6135,4492044.224,2,26417.54876,61.40175091
337,55286,55286,7.2,574350.8203,4491790.895,574373.073,4491640.785,574337.2502,4491939.39,2,26586.02603,61.20835079
338,55287,55287,7.2,573930.8104,4493878.723,573700.382,4493168.655,574213.951,4494612.835,2,24342.50698,57.9215432
339,55288,55288,7.2,573410.1706,4494445.935,573294.2666,4494307.875,573549.3603,4494560.727,2,24745.40367,56.68166266
340,55289,55289,7.2,573588.1512,4494571.149,573549.3603,4494560.727,573628.407,4494568.058,2,24695.93614,56.82556891
341,55290,55290,7.2,573806.8342,4494541.794,573628.407,4494568.058,573985.2613,4494515.531,2,24546.81826,57.58986493
342,55291,55291,7.2,574086.2674,4494552.758,573985.2613,4494515.531,574175.3835,4494619.444,2,24357.41567,57.83641507
343,55292,55292,7.2,574207.9223,4494644.636,574175.3835,4494619.444,574240.4611,4494669.827,2,24280.1381,57.90312488
344,55293,55293,7.2,574364.8772,4494776.031,574240.4611,4494669.827,574403.2577,4494924.899,2,23977.55189,57.9088132
345,55295,55295,7.2,572167.3844,4495549.279,572134.5143,4495558.008,572200.2544,4495540.55,2,24723.84878,52.81891253
346,55296,55296,7.2,572248.7603,4495529.198,572200.2544,4495540.55,572297.2662,4495517.845,2,24683.47842,53.03017532
347,55297,55297,7.2,572489.3079,4495504.347,572297.2662,4495517.845,572681.7196,4495518.479,2,24453.6881,53.74898633
348,55298,55298,3.6,572310.867,4495537.461,572200.2544,4495540.55,572421.4795,4495534.372,2,24595.73508,53.23820313
349,55300,55300,21.6,571608.1509,4495678.873,571569.6369,4495667.568,571646.6648,4495690.179,2,24944.85203,51.59804822
350,55301,55301,21.6,571689.2954,4495700.081,571646.6648,4495690.179,571731.926,4495709.983,2,24876.4296,51.72360792
351,55302,55302,10.8,571753.4231,4495911.404,571886.0917,4495778.633,571620.7544,4496044.176,2,24684.6981,51.04051219
352,55303,55303,10.8,571897.4357,4495734.115,571884.384,4495745.202,571910.4873,4495723.029,2,24754.53446,51.95012971
353,55304,55304,3.6,571736.7925,4496079.088,571886.0917,4495778.633,571660.474,4496400.247,2,24383.60944,50.58699835
354,55305,55305,10.8,571901.1395,4495766.734,571916.1872,4495754.834,571886.0917,4495778.633,2,24727.16273,51.90550008
355,55306,55306,21.6,571795.7154,4495727.861,571731.926,4495709.983,571859.5048,4495745.739,2,24769.45382,51.90404522
356,55307,55307,10.8,571942.1879,4495657.421,571731.926,4495709.983,572134.5143,4495558.008,2,24749.74844,52.67323447
357,55308,55308,10.8,572151.9449,4495590.056,571910.4873,4495723.029,572421.4795,4495534.372,2,24595.73508,53.23820313
358,55309,55309,21.6,571904.2647,4495758.493,571859.5048,4495745.739,571949.0246,4495771.248,2,24694.20697,52.03098697
359,55310,55310,10.8,572173.8542,4495607.702,572466.8239,4495561.013,571916.1872,4495754.834,2,24547.26287,53.28577846
360,55311,55311,21.6,572056.7306,4495801.432,571949.0246,4495771.248,572164.4365,4495831.615,2,24514.44701,52.3410883
361,55312,55312,10.8,572042.4762,4495705.471,572145.2501,4495655.028,571949.0246,4495771.248,2,24666.14098,52.55641417
362,55313,55313,7.2,571833.13,4496788.567,571660.474,4496400.247,572084.0021,4497139.585,2,23543.93398,50.24095171
363,55314,55314,3.6,571623.7204,4496352.895,571644.5811,4496416.635,571589.5748,4496295.323,2,24381.04913,50.53369146
364,55315,55315,7.2,571818.0865,4496801.367,572066.4826,4497149.295,571644.5811,4496416.635,2,23547.68204,50.19307042
365,55316,55316,7.2,572154.8433,4495743.321,572145.2501,4495655.028,572164.4365,4495831.615,2,24514.44701,52.3410883
366,55317,55317,10.8,572205.9444,4495634.357,572266.6387,4495613.686,572145.2501,4495655.028,2,24625.46204,52.83913475
367,55318,55318,3.6,572365.1362,4495580.967,572466.8239,4495561.013,572266.6387,4495613.686,2,24547.26287,53.28577846
368,55319,55319,10.8,572763.2854,4495580.541,573059.403,4495605.547,572466.8239,4495561.013,2,24161.46603,54.34917098
369,55320,55320,7.2,572199.7487,4496211.96,572164.4365,4495831.615,572235.0609,4496592.305,2,23872.59078,51.35979832
370,55321,55321,14.4,572406.6558,4495897.027,572164.4365,4495831.615,572648.875,4495962.439,2,24116.81774,53.0623496
371,55322,55322,7.2,572323.164,4495227.736,572134.5143,4495558.008,572720.6891,4495045.494,2,24749.74844,52.67323447
372,55323,55323,7.2,572701.2044,4495281.987,572720.6891,4495045.494,572681.7196,4495518.479,2,24453.6881,53.74898633
373,55324,55324,7.2,573017.6396,4495546.03,572681.7196,4495518.479,573353.5596,4495573.58,2,24017.37643,54.96385237
374,55325,55325,7.2,572678.6252,4495562.466,572681.7196,4495518.479,572675.5307,4495606.453,2,24386.46915,53.61503689
375,55326,55326,7.2,572470.5758,4495590.339,572675.5307,4495606.453,572266.6387,4495613.686,2,24386.46915,53.61503689
376,55327,55327,14.4,572711.3653,4495978.646,572648.875,4495962.439,572773.8555,4495994.854,2,24015.93643,53.25420077
377,55328,55328,7.2,572662.2029,4495784.446,572675.5307,4495606.453,572648.875,4495962.439,2,24116.81774,53.0623496
378,55329,55329,7.2,571957.8224,4496619.546,571680.7488,4496649.225,572235.0609,4496592.305,2,23872.59078,51.35979832
379,55330,55330,7.2,572273.3944,4496591.122,572235.0609,4496592.305,572311.7278,4496589.94,2,23826.6434,51.50734902
380,55332,55332,7.2,572192.1303,4497441.269,572255.8574,4497752.609,572066.4826,4497149.295,2,22964.237,49.59235346
381,55334,55334,7.2,572223.2544,4497482.109,572084.0021,4497139.585,572271.7671,4497847.57,2,22881.66918,49.46855219
